,dataset,horizon,shaping_process,shaping_window,model,metric,value
2,ETTh1,336,prollcorr,1501,DeepNPTS,rmse,0.3250570114398231
2,ETTh1,720,prollcorr,751,TSMixerx,rmse,0.3250452428602286
2,ETTh1,336,pfarm,1251,DeepNPTS,rmse,0.3250283615852842
3,ETTh1,720,ipmutual_info,751,GRU,mape,0.3248521997524725
2,ETTh1,336,iprollcorr,751,DeepNPTS,rmse,0.324820075993273
2,ETTh1,336,pfarm,751,DeepNPTS,rmse,0.3247879465690871
2,ETTh1,720,pmutual_info,1001,TSMixerx,rmse,0.3247031228053841
2,ETTh1,336,pentropy,501,DeepNPTS,rmse,0.3246846760205683
2,ETTh1,336,prollcorr,501,DeepNPTS,rmse,0.3246689743325631
2,ETTh1,192,iprollcov,501,NHITS,rmse,0.3245537426197554
2,ETTh1,192,ipmutual_info,1251,NHITS,rmse,0.3245220519893717
2,ETTh1,336,iprollcorr,1001,DeepNPTS,rmse,0.3245028065959973
2,ETTh1,336,pfarm,501,BiTCN,rmse,0.3242105290470538
2,ETTh1,336,ipentropy,751,DeepNPTS,rmse,0.3241651535486323
2,ETTh1,192,iprollcorr,751,NHITS,rmse,0.3240601314874016
2,ETTh1,192,pfarm,1001,NHITS,rmse,0.3240513131822345
2,ETTh1,192,pfarm,1501,NHITS,rmse,0.3238294247447995
2,ETTh1,336,iprollcov,1251,DeepNPTS,rmse,0.323825077738555
2,ETTh1,336,pmutual_info,1251,DeepNPTS,rmse,0.3238126367473039
2,ETTh1,336,pfarm,1501,DeepNPTS,rmse,0.3237933299414545
3,ETTh1,720,prollcorr,1501,GRU,mape,0.323764654070548
2,ETTh1,336,identity,N/A,DeepNPTS,rmse,0.3236913814842558
3,ETTh1,720,iprollcorr,1251,LSTM,mape,0.3236641962539708
2,ETTh1,192,pentropy,1501,NHITS,rmse,0.3236526883396168
3,ETTh1,720,iprollcov,751,GRU,mape,0.3235965542528445
2,ETTh1,192,iprollcorr,1001,NHITS,rmse,0.3235356126097483
2,ETTh1,336,prollcov,751,DeepNPTS,rmse,0.3235174868290786
2,ETTh1,192,identity,N/A,NHITS,rmse,0.3235122247960917
2,ETTh1,192,ipentropy,1501,NHITS,rmse,0.3235099447887644
2,ETTh1,336,pentropy,1001,DeepNPTS,rmse,0.3234876803885154
2,ETTh1,192,prollcorr,1251,NHITS,rmse,0.3234635988416919
2,ETTh1,192,ipmutual_info,1001,TFT,rmse,0.323405970427235
0,ETTh1,720,prollcov,751,GRU,mse,0.3233819079237647
2,ETTh1,336,ipentropy,1501,DeepNPTS,rmse,0.3233692277089661
2,ETTh1,336,pmutual_info,501,BiTCN,rmse,0.3230915275248004
2,ETTh1,192,pfarm,751,NHITS,rmse,0.3230137106604671
1,ETTh1,720,pentropy,501,NHITS,mae,0.3224660276371133
2,ETTh1,336,ipmutual_info,1251,LSTM,rmse,0.3224081576636933
1,ETTh1,720,ipentropy,1251,BiTCN,mae,0.322220870887116
2,ETTh1,192,pmutual_info,501,LSTM,rmse,0.3220395721319876
2,ETTh1,192,ipentropy,751,NHITS,rmse,0.3218947330858367
2,ETTh1,192,iprollcorr,1251,NHITS,rmse,0.3218424134041804
2,ETTh1,336,iprollcorr,1501,DeepNPTS,rmse,0.3216796187189777
2,ETTh1,192,prollcorr,751,NHITS,rmse,0.3216659313585892
2,ETTh1,192,prollcov,1001,NHITS,rmse,0.3216401141306445
2,ETTh1,192,pentropy,501,LSTM,rmse,0.3215902372626777
2,ETTh1,192,ipentropy,501,NHITS,rmse,0.3215745930187296
1,ETTh1,720,pmutual_info,751,BiTCN,mae,0.3211784739115105
2,ETTh1,192,ipmutual_info,1501,NHITS,rmse,0.3210592065499024
2,ETTh1,192,ipentropy,751,LSTM,rmse,0.3210273362276527
2,ETTh1,336,iprollcorr,1251,TFT,rmse,0.3209188163237889
1,ETTh1,720,iprollcorr,1501,NBEATSx,mae,0.3207182957676971
2,ETTh1,192,prollcov,1251,NHITS,rmse,0.3206725608972394
1,ETTh1,720,prollcov,751,BiTCN,mae,0.320611743167122
2,ETTh1,192,iprollcov,751,NHITS,rmse,0.3205709541498385
2,ETTh1,192,ipentropy,1001,NHITS,rmse,0.3203024493514361
2,ETTh1,192,ipmutual_info,1501,LSTM,rmse,0.320281836135934
2,ETTh1,192,prollcorr,1001,TFT,rmse,0.3202128423707115
2,ETTh1,336,prollcorr,1501,GRU,rmse,0.3201947417596415
2,ETTh1,192,ipentropy,1501,TFT,rmse,0.3200864514505828
2,ETTh1,192,prollcov,751,NHITS,rmse,0.3198764541579916
3,ETTh1,720,iprollcorr,1501,GRU,mape,0.3197193341261837
2,ETTh1,192,prollcov,751,TFT,rmse,0.3197170173911513
2,ETTh1,192,ipmutual_info,1001,NHITS,rmse,0.3197074268039755
1,ETTh1,720,pmutual_info,1501,BiTCN,mae,0.3195246398772426
2,ETTh1,192,pentropy,1251,TFT,rmse,0.3194979788216257
2,ETTh1,192,iprollcov,1251,NHITS,rmse,0.3194972038715568
2,ETTh1,192,pfarm,1001,TFT,rmse,0.3194692469526347
0,ETTh1,720,pmutual_info,1251,LSTM,mse,0.3194575671342192
2,ETTh1,192,pfarm,1001,LSTM,rmse,0.3193471069776732
2,ETTh1,192,iprollcorr,1001,TFT,rmse,0.3193180022843802
2,ETTh1,336,iprollcov,751,GRU,rmse,0.3192711032291102
2,ETTh1,192,pfarm,1501,TFT,rmse,0.3192347649098239
2,ETTh1,192,pentropy,751,TFT,rmse,0.3192193407810976
2,ETTh1,192,ipentropy,1251,LSTM,rmse,0.319208643136331
2,ETTh1,192,iprollcov,1251,LSTM,rmse,0.3190346299711844
2,ETTh1,192,iprollcov,1001,NHITS,rmse,0.3188831930889498
2,ETTh1,192,iprollcorr,1501,NHITS,rmse,0.3188661025881402
0,ETTh1,720,prollcov,1001,GRU,mse,0.3188130333265502
2,ETTh1,192,pmutual_info,1251,NHITS,rmse,0.3187962307008214
2,ETTh1,192,pfarm,501,TFT,rmse,0.3187387674774594
2,ETTh1,192,pmutual_info,1251,LSTM,rmse,0.3186475662141098
2,ETTh1,192,iprollcov,1501,NHITS,rmse,0.3185836690056058
1,ETTh1,720,pentropy,751,NHITS,mae,0.3185461192928257
2,ETTh1,336,pentropy,751,LSTM,rmse,0.3185253144815597
2,ETTh1,192,prollcov,1251,LSTM,rmse,0.3184764496394459
2,ETTh1,336,iprollcov,1251,LSTM,rmse,0.3183409161003657
2,ETTh1,192,prollcorr,1251,NBEATSx,rmse,0.3183177103137076
2,ETTh1,192,pfarm,501,LSTM,rmse,0.3182674864600091
1,ETTh1,720,pfarm,1501,BiTCN,mae,0.3181212985406288
1,ETTh1,720,prollcorr,501,NHITS,mae,0.3178579641324179
2,ETTh1,192,pfarm,501,NHITS,rmse,0.3178481820813129
3,ETTh1,720,pfarm,501,GRU,mape,0.3177803480101762
2,ETTh1,192,iprollcorr,1501,LSTM,rmse,0.3177272217853318
2,ETTh1,192,pentropy,751,LSTM,rmse,0.3176544873775009
1,ETTh1,720,iprollcov,1501,NBEATSx,mae,0.3174695842512168
2,ETTh1,192,prollcov,1001,TFT,rmse,0.3172388979396948
2,ETTh1,336,pmutual_info,1251,GRU,rmse,0.3171688252216321
2,ETTh1,192,ipmutual_info,751,LSTM,rmse,0.3170545593029942
2,ETTh1,192,prollcorr,751,LSTM,rmse,0.3170140169270073
2,ETTh1,336,ipentropy,751,GRU,rmse,0.3169572697139247
2,ETTh1,192,prollcorr,501,LSTM,rmse,0.3168561586264958
2,ETTh1,336,iprollcorr,1001,LSTM,rmse,0.3168108294615842
0,ETTh1,720,iprollcov,1501,GRU,mse,0.3167904350001116
2,ETTh1,336,ipmutual_info,1501,LSTM,rmse,0.3167626992016744
2,ETTh1,192,iprollcov,1001,LSTM,rmse,0.3167531587480405
2,ETTh1,192,ipmutual_info,751,TCN,rmse,0.316752676922094
2,ETTh1,192,pmutual_info,1501,NHITS,rmse,0.316729714475895
2,ETTh1,192,pmutual_info,1001,NHITS,rmse,0.316709454338731
2,ETTh1,192,prollcorr,1001,NHITS,rmse,0.3166826052634633
2,ETTh1,336,iprollcov,1501,GRU,rmse,0.3164486611739392
2,ETTh1,192,identity,N/A,TCN,rmse,0.316092400651962
0,ETTh1,720,prollcorr,1251,GRU,mse,0.3160757195795552
2,ETTh1,336,pfarm,501,LSTM,rmse,0.31602278422041
2,ETTh1,192,pentropy,1001,TFT,rmse,0.3159250708230581
2,ETTh1,192,pentropy,1001,NHITS,rmse,0.3159150289969087
2,ETTh1,192,ipentropy,1501,TCN,rmse,0.3155753633066967
2,ETTh1,192,prollcov,501,LSTM,rmse,0.3155737209387634
2,ETTh1,192,iprollcov,1001,TCN,rmse,0.3155363527448876
2,ETTh1,192,pfarm,1251,TCN,rmse,0.315487330728647
2,ETTh1,336,pentropy,751,GRU,rmse,0.3154752743555616
2,ETTh1,192,iprollcov,1251,TCN,rmse,0.3154639588464207
2,ETTh1,192,pentropy,501,TCN,rmse,0.3154407930534951
2,ETTh1,192,ipentropy,501,TCN,rmse,0.3154376358011511
2,ETTh1,192,pfarm,1501,TCN,rmse,0.3154024750901176
2,ETTh1,192,pentropy,1251,TCN,rmse,0.3153855653544033
2,ETTh1,192,iprollcorr,1501,TCN,rmse,0.3153708584431746
2,ETTh1,192,iprollcorr,1251,TCN,rmse,0.3153558447959651
2,ETTh1,336,iprollcov,501,GRU,rmse,0.3153539027591568
2,ETTh1,192,prollcorr,1251,TCN,rmse,0.3153479138123061
2,ETTh1,192,pmutual_info,501,TCN,rmse,0.3153409680878357
2,ETTh1,336,pentropy,1251,GRU,rmse,0.3153387476167107
2,ETTh1,192,pfarm,1001,TCN,rmse,0.3153293639368697
1,ETTh1,720,ipmutual_info,1001,BiTCN,mae,0.3153121885843027
2,ETTh1,192,prollcov,1001,TCN,rmse,0.3153028199807678
2,ETTh1,192,ipmutual_info,1001,TCN,rmse,0.3152945844677851
2,ETTh1,192,pmutual_info,1251,TCN,rmse,0.3152894224622153
2,ETTh1,192,pentropy,1001,TCN,rmse,0.3152859771648584
2,ETTh1,192,ipmutual_info,1251,TCN,rmse,0.3152838614161783
2,ETTh1,192,pfarm,501,TCN,rmse,0.315277930447827
2,ETTh1,192,iprollcorr,501,TCN,rmse,0.3152709572435938
2,ETTh1,192,prollcov,751,TCN,rmse,0.3152633461723629
2,ETTh1,192,iprollcov,1501,TCN,rmse,0.3152520695800988
2,ETTh1,192,prollcov,501,TCN,rmse,0.315245954737594
2,ETTh1,192,ipentropy,1251,TCN,rmse,0.3152452654481391
2,ETTh1,192,iprollcov,751,TCN,rmse,0.3152439507973508
2,ETTh1,192,prollcov,1251,TCN,rmse,0.3152437230013357
2,ETTh1,192,prollcorr,501,TCN,rmse,0.3152436065178375
2,ETTh1,192,ipmutual_info,501,TCN,rmse,0.3152423402281621
2,ETTh1,192,iprollcorr,751,TCN,rmse,0.315240628612574
2,ETTh1,192,prollcorr,1501,TCN,rmse,0.3152356210936496
2,ETTh1,192,pmutual_info,751,TCN,rmse,0.3152352086764989
2,ETTh1,192,prollcorr,751,TCN,rmse,0.3152333390311735
2,ETTh1,192,pmutual_info,1001,TCN,rmse,0.3152280819312225
2,ETTh1,192,prollcov,1501,TCN,rmse,0.3152269267638071
2,ETTh1,192,pfarm,751,TCN,rmse,0.3152140358612433
2,ETTh1,192,ipmutual_info,1501,TCN,rmse,0.3152137086079338
2,ETTh1,192,ipentropy,1001,TCN,rmse,0.3152105793505153
2,ETTh1,336,pfarm,1001,GRU,rmse,0.3151946074846218
2,ETTh1,192,ipentropy,751,TCN,rmse,0.3151858362260285
2,ETTh1,192,pentropy,751,TCN,rmse,0.3151766101169346
2,ETTh1,192,prollcorr,1001,TCN,rmse,0.3151757745976667
2,ETTh1,192,iprollcorr,1001,TCN,rmse,0.3151682474099193
2,ETTh1,192,pmutual_info,1501,TCN,rmse,0.3151673775191609
2,ETTh1,192,iprollcov,501,TCN,rmse,0.3151663031938647
2,ETTh1,192,pentropy,1501,TCN,rmse,0.3151651104931883
1,ETTh1,720,iprollcov,1251,BiTCN,mae,0.315087496413777
3,ETTh1,720,pmutual_info,1001,GRU,mape,0.3148885244243852
1,ETTh1,720,iprollcov,751,BiTCN,mae,0.3148682026511886
2,ETTh1,192,ipentropy,501,LSTM,rmse,0.3148163590870566
2,ETTh1,192,iprollcorr,1001,LSTM,rmse,0.3147635900488099
2,ETTh1,336,ipmutual_info,1251,GRU,rmse,0.314585980139307
2,ETTh1,336,pentropy,1501,LSTM,rmse,0.3143608494157829
2,ETTh1,192,pfarm,1501,LSTM,rmse,0.3143253687850088
2,ETTh1,192,prollcorr,501,NHITS,rmse,0.3143045252747752
2,ETTh1,192,iprollcorr,1251,LSTM,rmse,0.31409294114198
2,ETTh1,336,pmutual_info,501,LSTM,rmse,0.3140886591663638
2,ETTh1,192,prollcov,501,NHITS,rmse,0.3139444212945283
2,ETTh1,336,ipmutual_info,1001,LSTM,rmse,0.3138913053002984
1,ETTh1,720,prollcorr,751,NHITS,mae,0.3137941580864409
2,ETTh1,192,pmutual_info,1501,LSTM,rmse,0.313742215425716
2,ETTh1,336,pentropy,1001,LSTM,rmse,0.3136845540344655
2,ETTh1,336,ipentropy,1001,GRU,rmse,0.3134708500208785
2,ETTh1,336,pmutual_info,1501,GRU,rmse,0.313421679550811
2,ETTh1,336,prollcorr,1001,GRU,rmse,0.3133964935605562
2,ETTh1,192,pmutual_info,1501,GRU,rmse,0.3133885960143602
2,ETTh1,192,pfarm,1251,NHITS,rmse,0.3132730128271273
2,ETTh1,192,pentropy,1501,GRU,rmse,0.3132601578391447
2,ETTh1,192,ipmutual_info,1251,LSTM,rmse,0.3132549254489488
2,ETTh1,192,ipmutual_info,751,NBEATSx,rmse,0.3131533415565597
1,ETTh1,720,prollcov,501,NHITS,mae,0.3131384946670993
2,ETTh1,192,pfarm,501,GRU,rmse,0.313014223044623
2,ETTh1,192,pentropy,501,GRU,rmse,0.3129151952785834
2,ETTh1,192,ipentropy,1251,GRU,rmse,0.3128418429403284
3,ETTh1,720,pfarm,751,GRU,mape,0.3128359360613569
2,ETTh1,192,pentropy,1251,NHITS,rmse,0.3128080173247398
2,ETTh1,192,prollcov,1501,LSTM,rmse,0.3127962145653355
2,ETTh1,192,iprollcov,1501,GRU,rmse,0.3127482715564813
2,ETTh1,192,prollcorr,1001,GRU,rmse,0.3127460096938084
2,ETTh1,336,ipmutual_info,501,GRU,rmse,0.3127431440444527
2,ETTh1,192,iprollcov,1251,GRU,rmse,0.3127408277711287
2,ETTh1,192,iprollcorr,1501,GRU,rmse,0.3127318954238824
2,ETTh1,192,ipmutual_info,1501,GRU,rmse,0.3127216364611162
2,ETTh1,192,pmutual_info,751,GRU,rmse,0.3127167366487107
2,ETTh1,192,prollcorr,501,GRU,rmse,0.3127153364857387
2,ETTh1,192,iprollcorr,1251,GRU,rmse,0.3127077163161055
2,ETTh1,192,ipmutual_info,501,NBEATSx,rmse,0.3126867207193178
2,ETTh1,336,ipmutual_info,1001,GRU,rmse,0.3126630229178258
2,ETTh1,192,pentropy,751,GRU,rmse,0.3126381941936271
2,ETTh1,192,prollcov,1001,GRU,rmse,0.3126330214947749
2,ETTh1,192,pentropy,1001,GRU,rmse,0.3126327580254766
2,ETTh1,192,ipmutual_info,1001,GRU,rmse,0.3126056584653189
2,ETTh1,192,iprollcov,751,GRU,rmse,0.3125808511507671
2,ETTh1,192,ipmutual_info,751,GRU,rmse,0.312579913049074
2,ETTh1,192,pfarm,1251,GRU,rmse,0.3125732455231833
2,ETTh1,192,ipentropy,751,GRU,rmse,0.3125678024008422
2,ETTh1,192,ipentropy,501,GRU,rmse,0.3125567850857064
2,ETTh1,192,prollcov,501,GRU,rmse,0.3125343514500828
2,ETTh1,192,ipmutual_info,1251,NBEATSx,rmse,0.3124884924043808
2,ETTh1,192,prollcorr,1501,GRU,rmse,0.3124745783411158
2,ETTh1,192,identity,N/A,GRU,rmse,0.3124635506069376
2,ETTh1,192,ipmutual_info,501,GRU,rmse,0.3124516109816935
2,ETTh1,192,pentropy,1251,GRU,rmse,0.3124403967453968
2,ETTh1,336,pfarm,1251,GRU,rmse,0.3124294515840343
2,ETTh1,192,prollcorr,751,GRU,rmse,0.3124227208142908
2,ETTh1,192,pfarm,1001,GRU,rmse,0.3124181091653136
2,ETTh1,192,iprollcorr,501,GRU,rmse,0.3124097651993646
2,ETTh1,336,pmutual_info,751,LSTM,rmse,0.3123800255731492
2,ETTh1,192,iprollcorr,751,GRU,rmse,0.3123593311188227
2,ETTh1,192,ipmutual_info,1251,GRU,rmse,0.3123274943571702
2,ETTh1,192,pmutual_info,501,GRU,rmse,0.312321141992583
2,ETTh1,336,iprollcorr,501,GRU,rmse,0.3122766171316583
2,ETTh1,192,pentropy,751,NBEATSx,rmse,0.3122369357706357
2,ETTh1,192,ipentropy,1501,GRU,rmse,0.3122213543844607
2,ETTh1,336,iprollcov,1001,GRU,rmse,0.3122121939980276
2,ETTh1,192,pfarm,1501,GRU,rmse,0.3122063018417184
2,ETTh1,336,iprollcorr,1001,GRU,rmse,0.3121907567227944
2,ETTh1,192,prollcorr,1251,GRU,rmse,0.3121677310935618
2,ETTh1,192,prollcov,1251,NBEATSx,rmse,0.3121543315418325
2,ETTh1,192,prollcov,1501,GRU,rmse,0.312108879436743
2,ETTh1,192,pmutual_info,1251,GRU,rmse,0.31207649824368
2,ETTh1,192,prollcov,751,GRU,rmse,0.3120614569186712
2,ETTh1,336,pfarm,751,LSTM,rmse,0.3120566737708236
2,ETTh1,192,pmutual_info,1001,GRU,rmse,0.3120558320081936
2,ETTh1,192,ipentropy,1501,LSTM,rmse,0.3120516387017262
2,ETTh1,192,ipmutual_info,1501,NBEATSx,rmse,0.3120287257033891
2,ETTh1,192,iprollcorr,1001,GRU,rmse,0.312000583731439
2,ETTh1,192,ipentropy,1001,GRU,rmse,0.3119730380153914
2,ETTh1,192,prollcorr,1001,LSTM,rmse,0.3119404590486747
2,ETTh1,192,ipmutual_info,501,MLP,rmse,0.3118870767142526
2,ETTh1,336,prollcov,1001,LSTM,rmse,0.3118739541432269
1,ETTh1,720,ipmutual_info,501,BiTCN,mae,0.3118440770351264
2,ETTh1,192,prollcov,1251,GRU,rmse,0.3118435849278939
2,ETTh1,192,pmutual_info,751,LSTM,rmse,0.3118267788767627
2,ETTh1,192,prollcov,1501,NBEATSx,rmse,0.3117976166880456
2,ETTh1,192,identity,N/A,LSTM,rmse,0.3117806329334109
2,ETTh1,192,iprollcov,1001,GRU,rmse,0.3117675452448639
2,ETTh1,192,ipentropy,1251,NBEATSx,rmse,0.3117226801830814
2,ETTh1,192,iprollcov,751,LSTM,rmse,0.3117165731892179
2,ETTh1,192,iprollcov,501,GRU,rmse,0.3117005524000144
2,ETTh1,192,pfarm,751,GRU,rmse,0.3116964728562781
2,ETTh1,192,ipmutual_info,1001,NBEATSx,rmse,0.3116755873931751
2,ETTh1,192,iprollcorr,1501,NBEATSx,rmse,0.3114970984573263
2,ETTh1,192,prollcorr,1501,NBEATSx,rmse,0.3114580315828003
2,ETTh1,192,pfarm,1251,NBEATSx,rmse,0.3114022144364968
2,ETTh1,192,prollcorr,751,NBEATSx,rmse,0.3113616496976258
1,ETTh1,720,ipmutual_info,751,NHITS,mae,0.311329119858105
2,ETTh1,192,iprollcov,501,TFT,rmse,0.3113262670862547
2,ETTh1,336,prollcov,501,GRU,rmse,0.3113133242910721
2,ETTh1,192,pfarm,1001,NBEATSx,rmse,0.3112228829407263
2,ETTh1,336,prollcorr,501,LSTM,rmse,0.311175502923976
2,ETTh1,192,ipentropy,1501,NBEATSx,rmse,0.3111748430227856
2,ETTh1,192,pentropy,1501,NBEATSx,rmse,0.3111531433771155
2,ETTh1,192,pmutual_info,501,NBEATSx,rmse,0.3110426115781005
2,ETTh1,192,identity,N/A,NBEATSx,rmse,0.3109993397543487
2,ETTh1,192,pfarm,751,LSTM,rmse,0.3109875094927672
2,ETTh1,192,pfarm,1501,NBEATSx,rmse,0.3109340401397855
2,ETTh1,192,ipmutual_info,1001,LSTM,rmse,0.3108911144599314
1,ETTh1,720,ipmutual_info,1251,NHITS,mae,0.3108850363269341
2,ETTh1,336,identity,N/A,GRU,rmse,0.3108514864627058
2,ETTh1,336,pmutual_info,501,GRU,rmse,0.3108477684482155
2,ETTh1,336,prollcorr,501,GRU,rmse,0.3107767538070535
2,ETTh1,192,iprollcorr,1001,NBEATSx,rmse,0.3107219521606877
2,ETTh1,336,prollcorr,1251,GRU,rmse,0.3105787872735007
2,ETTh1,192,pmutual_info,501,TSMixerx,rmse,0.3105167227450263
2,ETTh1,192,iprollcorr,1251,NBEATSx,rmse,0.3104130863514434
2,ETTh1,192,iprollcov,1001,NBEATSx,rmse,0.3104010492045557
2,ETTh1,192,iprollcov,501,NBEATSx,rmse,0.3103581877003992
2,ETTh1,192,prollcorr,1001,NBEATSx,rmse,0.3103414074060924
2,ETTh1,192,prollcorr,1251,LSTM,rmse,0.3103259863329714
2,ETTh1,336,prollcov,751,GRU,rmse,0.3103247385283904
2,ETTh1,336,ipentropy,501,GRU,rmse,0.3102856217802536
2,ETTh1,192,iprollcov,1251,NBEATSx,rmse,0.3102799007609758
2,ETTh1,192,prollcorr,501,NBEATSx,rmse,0.3102422165406494
2,ETTh1,192,pfarm,501,NBEATSx,rmse,0.3101978235849093
2,ETTh1,192,ipentropy,751,NBEATSx,rmse,0.3101499635742841
2,ETTh1,336,prollcov,1501,GRU,rmse,0.3101485594430058
1,ETTh1,720,prollcov,751,NHITS,mae,0.3100177787196976
2,ETTh1,192,ipentropy,1001,NBEATSx,rmse,0.3099789265085803
2,ETTh1,192,prollcov,1001,NBEATSx,rmse,0.3099605476395159
1,ETTh1,720,ipmutual_info,501,NHITS,mae,0.3099048264332329
2,ETTh1,192,prollcov,751,NBEATSx,rmse,0.3098679199423266
2,ETTh1,336,ipentropy,1501,GRU,rmse,0.3098666707091578
2,ETTh1,192,pmutual_info,501,NHITS,rmse,0.3098365600558411
2,ETTh1,192,iprollcorr,751,NBEATSx,rmse,0.3097854205472127
2,ETTh1,192,pentropy,1251,NBEATSx,rmse,0.3097775738176115
2,ETTh1,192,iprollcov,751,NBEATSx,rmse,0.3097474098660314
2,ETTh1,192,iprollcorr,501,NBEATSx,rmse,0.3096717026912414
2,ETTh1,336,pmutual_info,751,GRU,rmse,0.3096674743724426
3,ETTh1,720,pmutual_info,1251,LSTM,mape,0.3096584275566285
2,ETTh1,336,ipmutual_info,1501,GRU,rmse,0.3096508517747774
2,ETTh1,192,iprollcov,1251,TFT,rmse,0.3096402735602708
2,ETTh1,336,pentropy,1001,GRU,rmse,0.3096383354099764
2,ETTh1,192,iprollcorr,501,LSTM,rmse,0.3096084611628172
2,ETTh1,336,pfarm,1501,GRU,rmse,0.3095992987369243
1,ETTh1,720,pfarm,751,NHITS,mae,0.3095666916418078
2,ETTh1,192,pentropy,1251,MLP,rmse,0.3095144678133919
2,ETTh1,192,pentropy,501,MLP,rmse,0.3094885658661079
2,ETTh1,192,prollcov,751,MLP,rmse,0.3094347238958507
2,ETTh1,336,pentropy,501,LSTM,rmse,0.309428095183957
2,ETTh1,336,pentropy,1501,GRU,rmse,0.3094084209554024
2,ETTh1,192,prollcov,501,NBEATSx,rmse,0.3093789724818241
2,ETTh1,336,prollcorr,751,GRU,rmse,0.309339290521347
2,ETTh1,336,ipmutual_info,751,GRU,rmse,0.3093316072672942
1,ETTh1,720,ipmutual_info,1001,NHITS,mae,0.3093085407112241
1,ETTh1,720,prollcorr,1001,NHITS,mae,0.3093078318090759
2,ETTh1,192,ipentropy,501,MLP,rmse,0.3093069412972515
2,ETTh1,192,pentropy,1001,NBEATSx,rmse,0.3092670878344625
2,ETTh1,336,iprollcorr,1501,LSTM,rmse,0.3092395519862289
2,ETTh1,192,pentropy,501,NBEATSx,rmse,0.3092088101361473
2,ETTh1,192,iprollcov,1501,NBEATSx,rmse,0.3091392511583828
2,ETTh1,192,prollcov,751,LSTM,rmse,0.3090695540810295
2,ETTh1,192,ipentropy,501,NBEATSx,rmse,0.3090531308630269
2,ETTh1,336,pfarm,1001,LSTM,rmse,0.30903053167429
2,ETTh1,192,pfarm,751,NBEATSx,rmse,0.3090166281843728
2,ETTh1,192,iprollcov,1251,MLP,rmse,0.3089714771730628
0,ETTh1,720,iprollcorr,1001,GRU,mse,0.3089622902953045
2,ETTh1,336,pmutual_info,1001,GRU,rmse,0.3089483770745356
0,ETTh1,720,ipentropy,1001,GRU,mse,0.308920330576787
2,ETTh1,192,pfarm,1001,MLP,rmse,0.3089176301394989
2,ETTh1,336,iprollcov,501,LSTM,rmse,0.3089093049213986
2,ETTh1,192,pmutual_info,1501,MLP,rmse,0.3088960978360997
2,ETTh1,336,ipmutual_info,501,LSTM,rmse,0.3088913702350532
2,ETTh1,336,pentropy,1251,LSTM,rmse,0.3088908080646805
2,ETTh1,96,pfarm,1501,NBEATSx,rmse,0.308877625522712
2,ETTh1,192,ipmutual_info,1251,MLP,rmse,0.3088650940955584
2,ETTh1,336,iprollcorr,1251,LSTM,rmse,0.3088261747505987
2,ETTh1,96,ipmutual_info,501,NHITS,rmse,0.3088123985004575
2,ETTh1,336,pmutual_info,1501,LSTM,rmse,0.3087713058041458
2,ETTh1,336,iprollcorr,1501,GRU,rmse,0.3087496644423971
1,ETTh1,720,pfarm,501,NBEATSx,mae,0.3087436189548875
2,ETTh1,336,ipentropy,1251,GRU,rmse,0.3087420679414832
2,ETTh1,336,iprollcorr,751,GRU,rmse,0.3087382164340024
1,ETTh1,720,ipmutual_info,1501,NHITS,mae,0.3085064238299494
2,ETTh1,192,iprollcorr,501,TFT,rmse,0.308465977956319
2,ETTh1,192,iprollcov,501,MLP,rmse,0.3084250563216777
2,ETTh1,192,pmutual_info,1501,NBEATSx,rmse,0.3083683749022399
1,ETTh1,336,pentropy,1251,BiTCN,mae,0.308359088351595
2,ETTh1,336,pfarm,1501,LSTM,rmse,0.3083534662333936
2,ETTh1,192,ipmutual_info,751,MLP,rmse,0.3083395855402346
2,ETTh1,336,iprollcov,1251,GRU,rmse,0.3082359559207733
2,ETTh1,192,ipmutual_info,501,LSTM,rmse,0.3082320831686796
2,ETTh1,192,pmutual_info,1001,TSMixerx,rmse,0.3082238409495101
3,ETTh1,720,prollcov,1001,GRU,mape,0.3081987920749348
2,ETTh1,192,pentropy,501,NHITS,rmse,0.3081643537521664
2,ETTh1,336,prollcov,1001,GRU,rmse,0.3081598898313635
2,ETTh1,192,prollcov,1501,MLP,rmse,0.3081589050618582
2,ETTh1,192,ipentropy,501,TFT,rmse,0.3081470436429294
2,ETTh1,192,pentropy,751,MLP,rmse,0.3081151194490844
2,ETTh1,192,pentropy,1001,MLP,rmse,0.3081007310829347
2,ETTh1,192,iprollcov,1501,MLP,rmse,0.3080964385468464
1,ETTh1,720,prollcov,1501,NHITS,mae,0.3080599291510869
3,ETTh1,720,iprollcorr,1001,GRU,mape,0.3080408168714371
2,ETTh1,192,iprollcorr,751,TFT,rmse,0.3079809618639794
2,ETTh1,192,pmutual_info,1501,TFT,rmse,0.3078617833132782
2,ETTh1,192,pfarm,751,TFT,rmse,0.3078467527735179
2,ETTh1,192,pmutual_info,751,MLP,rmse,0.3078137035135802
2,ETTh1,192,pmutual_info,1001,NBEATSx,rmse,0.3077947298263055
2,ETTh1,336,pfarm,501,GRU,rmse,0.3077937894567427
3,ETTh1,720,prollcov,751,GRU,mape,0.3077014924359738
2,ETTh1,192,iprollcorr,1251,MLP,rmse,0.307672569563089
2,ETTh1,192,ipentropy,1001,MLP,rmse,0.3076307247574593
2,ETTh1,192,pfarm,1501,MLP,rmse,0.3075860921300171
